section_type,valid,d,b,t_f,t_w,r,n_r,A,ksx,ksy,Ixx,Iyy,Ixy,elastic_modulus,poissons_ratio,yield_strength,n,mxx,myy,vx,vy,mzz,utilization
i_section,True,315.5662054547133,262.77222875865425,13.793151174450907,18.81410151487736,15.702076220128,8,12885.126373344321,0.5138155283389253,0.4116146230680352,206896500.7907154,41909590.692838825,-5.735372798864863e-07,68108.04,0.20060913599999997,335.71588049999997,1857571.2988919746,-29023982.78734097,-13093513.820221374,214599.27894346742,-539141.3526988367,4821419.706855384,1.1279201996722055
i_section,True,136.74032476303768,68.1035868291092,22.013323115368813,29.943178465300832,10.996515882877958,8,5881.496482158296,0.6074203416359172,0.625444479213566,12182275.615165547,1399468.8016603168,7.59103113402873e-08,118998.36748799999,0.4170663937439999,648.0995073052501,646578.0541752554,168951174.09081796,-16177225.0519955,401178.0316152065,-80882.71906043019,-2565308.9130208967,2.240171499228158
i_section,True,168.833360964218,152.17642468070352,25.20951953028032,29.900891702664214,14.539904195353317,8,11400.317757037099,0.6561374651320495,0.38782834200906996,44696697.21251821,15134242.372104604,1.5756518678200175e-08,123956.63279999998,0.33100507439999993,654.645966975,-2891099.8713997523,-50445990.9492338,-11577864.136552723,106512.09424312995,252888.11269952287,-1866643.2082639746,0.6218443374482416
i_section,True,156.1936845151925,184.218384944738,11.579203251767778,27.161890986361918,10.949266394171566,8,7985.758321499504,0.535121925708833,0.4216991947374108,28117500.936960757,12315008.231099429,-3.282608057958369e-08,89248.775616,0.7590608366140797,583.2895565747251,1911675.7478284081,128376628.8596169,14545051.661272313,-492138.3767842507,3525.9317249659216,3615267.840578611,1.2263234966976488
i_section,True,276.63976479635613,154.9967456489535,28.141381170778917,29.442148352578883,6.283390197672176,8,15246.35766322459,0.5317021354134224,0.4782845423131793,161915660.61080998,17942549.797065414,3.1513037356400347e-07,99165.30623999999,0.29790456695999995,589.1813702775,-176806.87600973202,-185103890.52235362,-20699796.14519787,-127051.53769697994,142924.43083259044,-4608712.622171365,0.439847415782135
i_section,True,220.67073886813586,286.68798513672584,11.698751163048522,21.936553955856667,9.485722577048124,8,11114.882781476652,0.5426918555766588,0.34066773467962636,88083095.4125397,46130245.3180206,-4.814491818338941e-07,178497.551232,0.5838929512415998,648.0995073052501,2638784.3121492043,40819015.54528889,18213421.19343468,108550.44752011413,106408.23585521372,4304932.670031718,0.5834123710286341
i_section,True,260.1085790547239,131.70280831123264,15.43730461933785,16.073304650764783,14.281446234078942,8,7931.264740118085,0.47074445471241977,0.4936141824936288,79310687.67261137,5981362.553265412,-5.684169797330509e-08,137443.11444864,0.99,384.97110733931856,723819.2211647974,84660149.04000315,-23537364.032660633,-324766.64963864535,442948.38530729874,-2052527.9182777735,1.2708090384168886
i_section,True,377.30830341936655,60.39800842736119,25.830038661507704,15.602568250401797,19.600205881879813,8,8540.990611089188,0.06258090131918657,0.6457796430812056,149967634.98357946,1107576.1597351225,8.120242567615013e-08,96210.180114048,0.99,461.96532880718223,1841677.7145944685,-185832528.91691923,4197679.473249089,249730.59763055772,-822003.6762010788,1679989.2263814788,1.8914030160565467
i_section,True,171.25499877107734,210.01572771101021,12.757184133741317,15.420274803231411,12.693591849657011,8,7748.329606235664,0.6248126850291269,0.28952620432988163,38402510.19186371,19756544.24226513,-1.0931095764097133e-07,125073.2341482624,0.693,230.98266440359112,2753983.591345803,-164630276.2069087,-15885405.711478667,-209972.55566821079,-67859.9211829796,4374340.664384649,3.5178157812666595
i_section,True,228.10543099637468,298.76455979725205,29.254214849646267,10.601916443796997,12.72842639669518,8,19421.63236053677,0.7629700399630022,0.11737200557547209,179318913.25684997,130051616.56869428,-9.94729714532839e-07,98173.6531776,0.8349669202754878,641.6185122321976,-859499.7134713195,-183886612.76838565,16237510.589520704,-223544.05067214393,48829.74892041774,2957256.2324530156,0.2823678420278404
i_section,True,248.23671797151547,62.3391863209451,10.396471802725344,9.27267035213393,16.990092145862608,8,3660.608688379676,0.27483677703279524,0.6033505693168697,30519238.777520016,456112.9857312899,-3.6251082891138454e-08,87551.26390378368,0.68607,388.05087619803305,-1454708.5800896902,-65536505.382360846,-9373091.411866037,427230.7209469505,203819.48956465756,-885938.2019661171,3.959010797611033
i_section,True,138.1544416641626,52.1485534286301,27.00516560302202,14.77173163393982,14.908223248117556,8,4256.145504922503,0.5669561539434788,0.4812722512133405,9899417.304777544,685378.7301205595,-1.936489470680473e-08,88251.67401501394,0.343035,558.7932617251677,-2946124.5688744,196892000.45434532,-18696907.380657047,214693.91639051237,-440629.46361610544,-2188198.204974379,4.970348265288282
i_section,True,128.73273097263043,127.78717880512534,15.114933282551844,24.76891266074031,14.323703476268669,8,6484.31218544962,0.6277596925591078,0.42432368154584893,14898476.290508159,5427297.137651106,-1.5368964053019626e-08,79426.50661351255,0.20582099999999998,447.03460938013416,2287793.6649402045,-84800326.66753094,14376388.082099374,-25665.768302130688,473058.0363807152,-126663.51530959737,1.987394945010348
i_section,True,214.07827098285298,226.98373220151908,22.609458462959203,19.731614661125725,17.37176505235482,8,13862.811517979222,0.6651518525097708,0.27292334018766373,104156269.99367197,44230081.24815678,3.435487240144813e-07,125073.2341482624,0.7623,277.17919728430934,195857.84878041688,29111110.945296854,-16967411.164248828,-34322.606743436016,-267413.3969523958,-4372938.181084946,0.8360488148114845
i_section,True,371.9469549140212,177.74899829182857,15.696917274033929,17.358805126659696,15.723557262703892,8,11710.5442119639,0.4393896405570756,0.5170413474912483,240380681.26169088,14875457.726215588,-1.859029891853254e-07,52530.75834227021,0.68607,310.4407009584265,-1529310.58439767,-71680623.46838278,-7284516.811481357,-182838.07083882892,-634981.748294269,-2050432.452405414,0.9637367917801328
i_section,True,206.5241536228463,73.21274001884707,22.938850113965167,19.26673944109508,14.320163580625646,8,6635.389769233985,0.5064301566878162,0.5605843014125067,36183712.10109505,1627600.3052005803,-2.407446117396081e-07,113579.90445732296,0.25933445999999993,111.75865234503354,-1011317.3371707485,108841259.00412115,15289100.772380192,105237.34141035413,-169731.48275345797,-4178646.2086954406,7.220329631088032
i_section,True,224.97698494255005,59.359608340802325,27.7801976868789,25.685913487179075,18.051478819009,8,7937.950131747009,0.4120778048736788,0.6662096951922214,44559202.79448224,1294012.67118121,-1.1736299822305895e-07,87369.15727486381,0.28814939999999994,223.51730469006708,-2405730.472085097,-3781621.3249720037,20861524.261706676,8151.182992576389,-621358.6583370145,4216979.852742604,3.6163774553811066
i_section,True,306.36182796316785,184.85849546107409,24.708451201494704,29.616642951823426,14.580032280462632,8,16933.048993025302,0.5070024289613579,0.485242288769766,226448785.6972526,26633856.94692287,7.436119567413016e-07,63036.91001072425,0.68607,372.52884115011176,1445409.7778091747,-120525829.57087705,17501111.1855718,119851.98223632132,-714380.6499073713,2784381.7123139463,0.6782055884250651
i_section,True,383.78774430157506,122.84372268580391,9.472365993295774,20.808253368956976,9.385346046890483,8,9996.9164047694,0.2744044119882661,0.728486215258128,168280908.38408682,3213055.02440744,3.07072208851541e-07,47703.55987207564,0.07780033799999998,46.93863398491408,-2755707.4644751307,-185204028.3556044,-15996041.629185252,105831.47056501429,460177.25470099295,4245870.522391119,16.887572739315704
i_section,True,217.02225807459956,159.53347627614698,24.76056117679243,15.98836196305152,13.645277346746159,8,10743.072347108351,0.6563473936003037,0.3022550492828581,80745138.40802819,16834274.46568117,9.826310683249311e-08,79505.93312012606,0.12966722999999997,78.23105664152347,-2965353.4980003242,172266921.03993574,10394293.424372721,86070.42213842331,28779.323036053916,4882654.86301346,7.128292341039725
i_section,True,284.414837646294,175.5543670027012,14.012294402612667,21.906506765235697,10.373347205131722,8,10631.653736252763,0.44294200859365523,0.5277000784887795,122287733.16294947,12877388.32405262,-2.1752458714394872e-07,80809.83042329614,0.05134822307999999,13.799958391564735,-2295771.0122840186,-204062100.38715315,11117705.129872072,-265237.020648052,-427804.73305342457,2484485.8882879326,38.33827940226532
i_section,True,323.3828143199023,281.34006311740313,13.376884662252774,11.0905569494952,11.107694485205034,8,10925.84438282945,0.5963519743173255,0.3000774684174398,207395574.34491417,49688963.52954962,-5.31726768574097e-07,73463.48220299649,0.10269644615999998,19.714226273663908,2420029.622514886,-197692473.33427572,14390791.625684742,91864.82937229075,85128.88962573058,-2801226.852144668,21.457224330917036
i_section,True,376.9650257913131,289.0797648593421,21.119686106040852,22.531360518061042,15.518033538557477,8,19965.417874953826,0.5467400845676533,0.3845050356536506,463133311.96883357,85400976.75573885,1.339951456806724e-06,52473.91585928321,0.09336040559999997,32.85704378943985,-1586930.604577998,135667110.83728525,-5927513.125555478,-140412.17466592148,730486.7448949062,-1635552.884741312,6.693806915199569
i_section,True,172.6818743902933,206.53856829405407,16.418125889214664,28.015552757595323,9.048594946257072,8,10772.242059900895,0.5902107241185048,0.3571724119070743,48272264.335420154,24383984.726403974,5.493045129897696e-07,124447.13885187605,0.08010322800479998,8.27997503493884,210887.63772663753,-204314108.82918423,19030718.04950526,293625.90223113657,298905.1660620582,-3016261.409657032,57.030516057130974
i_section,True,243.1711872559413,122.82460566752572,12.925818238633319,27.323861918344488,9.978225094142255,8,9201.312277555491,0.4114082261845569,0.64842208872314,66493359.54903498,4383875.169276804,4.203861068799257e-07,209071.19327115174,0.14418581040863995,6.955179029348625,-890645.3719905736,-180857074.92361408,-891189.1737093478,372965.401723825,-816382.8644654597,3257358.6676114174,92.7823546977608
i_section,True,374.32568077672914,51.14609009226696,17.074145076401017,11.441368826803116,13.287984506253308,8,5794.859689873561,0.24106361136160673,0.6888887431491969,97663967.82487796,436173.419330837,3.113971162073524e-08,376328.1478880731,0.16869739817810878,6.8160754487616515,-181141.64842296857,-80660731.20782115,-23883383.449096754,398529.4332157752,83270.84215861536,4861247.277345651,236.3333868573645
i_section,True,341.1814785513029,206.7618685329854,19.939273675920127,13.766880291991116,17.353572205471405,8,12659.790716115576,0.5832027669756793,0.35346466086709,250114196.34037822,29474211.149729904,-1.8683826972441143e-06,313606.7899067276,0.18744155353123196,4.868625320544037,634987.2633680971,-185477433.40116867,22357310.29759605,-29075.61465537385,-452455.0527497157,-602770.1917812573,52.393436389122456
i_section,True,356.4652211371635,239.69717084359482,22.35349393085886,22.45807974984195,19.204790109091476,8,18043.93088711019,0.5465064086631347,0.40957507974694457,363711423.01211643,51685927.15696295,-5.829354015401637e-07,174225.99439262645,0.09612387360575997,11.591965048914375,1349206.9294921951,-194182189.35790315,22778770.956226353,-126443.3569126153,-399826.6008279444,-4643082.370059974,19.335895681017202
i_section,True,304.0564384007463,202.27645295484064,23.134682729521508,11.046532788646047,8.839531113751326,8,12275.985098768713,0.6512698156607656,0.258330154841925,201950544.11460578,31944662.742572527,6.643138479090185e-07,188164.07394403656,0.16869739817810878,8.179290538513982,1444057.8662817338,31754455.396642327,6138109.487160761,-189399.69914039888,-723755.7634382574,-416662.0930246869,56.55728127779478
i_section,True,186.37669950532845,196.97189634360205,20.49502841530152,8.218379049944314,7.478862756320524,8,9318.216419249253,0.7353533865646416,0.1535005662017168,58178510.83437265,26112680.928492524,-3.736765394488229e-07,188164.07394403656,0.11808817872467614,5.725503376959787,1008440.2147046207,-16904902.14874053,-2233801.3077844307,-521303.0721116884,-744494.3168459764,909866.8876086166,187.4755533033535
i_section,True,348.8603969111538,291.8133004222417,29.13327642996155,26.86786258336733,13.194886483530388,8,24964.62248886566,0.6011282922205693,0.3341748431684865,493798837.8176491,121169524.30085593,-7.90998498705268e-07,88890.81346562576,0.06675269000399998,16.55995006987768,-2765162.6907348568,-187876235.5918067,-13098304.159677617,345942.1736781666,85502.31550424115,3695208.9852126716,12.184558376742077
i_section,True,362.12705689231456,147.47065890380898,24.024648809120265,9.36635563090216,19.637752147482402,8,10368.805105593034,0.6161889848900848,0.3246504747885703,234972032.84339607,12896717.217280084,6.458606854671012e-07,169347.6665496329,0.07085290723480568,8.015704727743701,-1236302.4584796496,-160998044.56277034,-17012354.410494354,316061.18507881963,538171.1761724039,-4841798.883206592,51.59740847472902
i_section,True,357.89651601998764,55.87122580800503,20.391407470404726,8.721873748590244,9.313789989333213,8,5121.156919396351,0.4215834419690748,0.5803259369643134,90023497.3499356,613740.6657509838,1.515584255045281e-07,132091.17990871368,0.030608455925436054,6.665860051591662,2659566.7665770836,116629179.5312461,1013208.723538842,-194154.0579325559,549997.3074993384,2716687.2876309343,136.34944283896368
i_section,True,250.4183444498847,151.2668658001711,25.862108083412497,19.252954405070877,6.10407013393775,8,11682.572947919363,0.5915417815254337,0.3754873820890514,111972282.58516309,15041363.437897356,1.419474033993629e-07,220151.9665145228,0.04251174434088341,4.80942283664622,2120481.252433654,-27668459.71115905,2461107.332727585,359249.2852557481,207728.44491516287,-2093396.0501683322,75.94584059715528
i_section,True,332.3498408668394,195.0772885267389,16.158280006188875,14.1408095545146,11.28165725004281,8,10659.542159325965,0.525048793717048,0.41108631316508965,191982809.2858882,20074052.194478687,-1.0941779012034224e-06,264182.35981742735,0.06121691185087211,6.059872774174238,-100057.6975800693,-187605988.12557536,-11127617.178248528,93800.89551779814,162173.22255768732,2979257.3596915295,43.92780469645191
i_section,True,244.4464620942352,254.19166027760298,25.036774704273604,12.52063252576854,11.155044264144065,8,15272.038990105879,0.7131676898229775,0.18482859487727782,162500551.80972204,68575609.49871844,-4.4358563562300906e-08,176121.57321161823,0.05101409320906009,6.733191971304708,926419.7404991719,-170525740.46713474,-20335478.95644659,-424927.5305840597,-265199.8758169096,3751705.3132861787,47.27551328798964
i_section,True,107.98317973161522,252.02039511481135,17.80013861044634,17.092226521126868,16.88148633012147,8,10461.308729341225,0.7683880335556209,0.1361894206820992,19285873.4242786,47558990.366950706,3.960586032348295e-08,73971.06074887967,0.01836507355526163,4.199491832502747,1036772.7005604915,-4696743.4615956545,15990576.53855626,-290666.0330276174,726881.9206073089,2552877.597453364,247.62964581015183
i_section,True,268.9767054856311,297.53789548567016,14.349390044235506,11.014539074295634,12.255029008976052,8,11318.395589134174,0.6524558631217079,0.2354112763417411,153116167.98192117,63032079.97201805,2.6403906882321966e-07,44382.6364493278,0.020201580910787796,5.039390199003296,-243807.58158298396,-11028764.725214034,-7471342.728788761,66196.44162324234,111303.48001820897,-3066195.7770046173,43.29707765461983
i_section,True,148.6979065116763,149.40316913743627,8.129864795357799,26.52462695676262,12.863186628749805,8,6088.5133647866105,0.46898088044392805,0.5385438345517753,17735438.67296596,4763912.615459206,2.292005805757115e-08,7988.874560879004,0.008484663982530874,6.803176768654449,-503566.6249692347,147598550.89622387,-10174546.774974179,335985.5433682087,575590.7302855803,-3202309.715445888,137.7942152081024
i_section,True,321.936228636262,217.6334548416934,18.470945654288133,21.575424285913776,16.187869780843748,8,14420.500089552374,0.5178788910752162,0.44013881331268684,231415125.13645512,32022624.0048231,5.914475141640121e-07,92463.82593609957,0.015304227962718027,5.999274046432496,392680.7659245343,-163689592.04192817,3003597.1371980496,22222.378030208405,511920.2485474092,-4081438.5842419295,45.55910978386866
i_section,True,183.42667815119535,137.1154337481787,29.751041998585073,25.181876701047372,17.58715531924804,8,11552.954864352474,0.679769564174974,0.37208196919185593,53687079.977086015,13025750.448077785,-5.06074881911171e-07,22191.3182246639,0.014141106637551457,7.559085298504943,636971.7483214792,18631941.76961714,4670265.109383434,-437131.5406314957,571318.7905923268,1760712.641611185,50.67829022141948
i_section,True,239.54806135598272,95.75793306294126,17.975147407551148,10.479764757654348,11.504118195179029,8,5693.268926917256,0.5553124226183227,0.4232598624532599,50867725.86758865,2657881.1315734913,-4.966012579140416e-08,1997.218640219751,0.0059392647877716115,9.524447476116228,-522954.1955186436,113983399.42064103,-15483787.923516283,-487884.430033016,144916.37852826354,3384649.9564070636,82.12574942207353
i_section,True,191.77633683764515,73.29984619822261,18.632127344489113,14.68387268728915,13.22607162548358,8,5155.060751955017,0.5488697700409995,0.5165354005301069,25918585.84833401,1281347.4985168225,9.277166356635942e-08,2796.106096307651,0.0029696323938858057,11.429336971339472,-1105947.9185092158,118906758.17688617,-8449689.37145123,212912.3286761603,-238882.03716013907,-3801120.5455593467,78.42151849591222
i_section,True,109.00459295013353,247.22341663326017,9.090905237386707,23.568317408423397,9.975799715636748,8,6723.552478857584,0.6259381076651022,0.22696083552453844,12884584.799093926,23010960.695112824,-2.2920058057571149e-07,3994.437280439502,0.008484663982530874,6.803176768654449,-1695714.8601798713,99668548.5483168,-4290654.455293622,-275586.65725358843,716047.8296866345,-1800559.5319929505,139.87142270219198
i_section,True,199.65534476524385,200.88541130726475,26.112183865352613,11.153754086141138,15.816121587702751,8,12356.831627984498,0.7393230432367279,0.17520240576271978,83655582.12856384,35318451.99611483,4.220201166155958e-07,4194.159144461477,0.0038605221120515476,16.00107175987526,410075.5151189971,89933541.21660146,21847119.285907615,-379757.5680021416,-184680.55100718013,2578240.635593107,14.954805853436048
i_section,True,333.0290273082425,91.87482998441678,17.776515839241007,25.755162630326716,9.437363485091463,8,11006.766773689058,0.4037888399629291,0.7085045596206494,139436051.04740205,2739217.5192402266,-7.276208907165445e-08,2097.0795722307384,0.005018678745667012,20.801393287837836,-667466.2795342957,-160934746.56147167,5004843.056828655,241092.64947134408,151034.65986295813,3240871.054047414,18.103396735693202
i_section,True,284.9107208030109,238.2463793498475,29.44173119357669,19.387726567254262,18.286188916120793,8,18706.758864300053,0.665108127731626,0.274822006001104,252073611.16447172,66555414.35727868,9.168023223028459e-07,13314.79093479834,0.007070553318775728,6.803176768654449,293428.3142303261,-35472017.31388652,-4001902.510121919,534545.6374842816,-121738.7587712662,-3390245.3189632073,28.684481222887584
i_section,True,157.46845579383972,117.49222887211975,17.412132668568105,10.788609936341008,10.31481426453537,8,5508.869626299699,0.6627161537842938,0.29050472580077863,22154549.143140513,4725676.570012463,-5.684538208723004e-08,2415.8356672098107,0.006850496487835471,33.63585294643378,291792.8425834556,-181290632.51481327,11363472.066287134,466249.54503103497,613396.4948695062,716943.1343498491,27.983180503334466
i_section,True,303.97469208165427,52.60160807640175,21.671512018423027,23.879824978252945,14.414125603479373,8,8687.564298501096,0.5635444570581251,0.7480805806752511,83713034.6025036,865467.3897742764,2.2738152834892014e-08,2013.196389341509,0.013700992975670942,30.578048133121616,-410124.33682048647,-151754590.20096454,5078275.907871887,92006.31751780957,739053.0522247185,1665402.1125668734,15.601397109849833
i_section,True,190.86506453868319,245.81261365800597,16.281005232428257,10.308738516868285,10.24103595118978,8,9728.844705152072,0.7073572223255015,0.18046565296289105,65123524.60588628,40323486.56483853,-1.5158768556594676e-08,2013.196389341509,0.010539225365900724,21.841462952229726,-242352.39714403125,-91998754.81545614,-20053669.12240057,-234251.57325534447,428645.7910215403,1760779.828255334,23.826675398908172
i_section,True,214.51598852423214,131.41036618208497,13.552063934122828,22.659577680814934,17.641243225465573,8,8083.769688394159,0.4920272339262734,0.5505577136449777,50664173.36725782,5375324.151891167,2.1053845217492604e-07,1521.9764703421808,0.008220595785402567,39.353947947327526,1663270.6175039206,-71568250.91650826,14768231.405053843,-236880.13725974673,-282008.47564935207,-1074906.2504420434,13.665553687966572
i_section,True,159.9630094996911,149.2250069743348,29.407130539267953,22.858579354774367,19.081047611587003,8,11410.784951790127,0.7246919109336749,0.302973770909858,40695399.70929538,16471633.365589235,-1.6843076173994084e-07,2174.25210048883,0.005480397190268377,43.726608830363915,2445290.018460338,120985628.10189715,3608236.3057518415,-535310.2603530906,360108.6963866425,329353.5877403598,11.125818681011175
i_section,True,392.4239789082043,272.24741836060446,17.82114515591905,22.778363106687813,15.363617607590694,8,18039.251256992276,0.4899999387295663,0.4489983286421133,433271762.3907067,60333838.81436195,-2.5466731175079054e-06,1677.663657784591,0.007528018118500518,14.560975301486485,1306805.460686924,-24463123.463457942,20976964.97913119,446447.39110368164,-821139.8085592149,-3543376.9143938404,22.233977498422547
i_section,True,353.81481111660935,82.974161806729,28.146034200632435,14.771966825258497,11.616251046862658,8,9185.163230534474,0.48720786331621807,0.5387694567533645,159124211.27834177,2772283.4500343483,1.2787806861936718e-07,596.6147763741347,0.005770858241352601,15.741579178931012,-1177671.0058691252,102372947.68170801,20963834.149196256,466374.7398392353,-493302.6934282243,3735492.5707393074,35.3101898382083
i_section,True,287.1190199657701,282.4354637547651,8.27141086843017,20.79209167361754,15.491877006824353,8,10510.45276383265,0.4237035602526728,0.4778591477652837,128862331.02831823,31304632.85558113,-8.951464803355701e-07,852.3068233916212,0.004439121724117386,19.676973973663763,1970719.246215486,119904335.86990586,3031869.885509081,28734.058932667598,-787089.2366912733,-795126.7631668523,20.05072399891941
i_section,True,368.57075786578315,212.68516380282867,12.399884287630226,24.91583944627556,12.243854783142272,8,13972.513783895825,0.37119533145855393,0.5923295018769519,255493129.15281242,20357498.245630007,3.5089742029154346e-07,1217.5811762737446,0.00493235747124154,19.676973973663763,-665032.2233152157,174514723.55759743,-1696634.9756662883,317047.0601544435,-52036.830751436064,1507892.348144603,11.841457813037826
i_section,True,340.9693030228449,156.06620293915697,12.497144294062148,23.7756735907504,11.863013408154774,8,11537.788288431819,0.35792016594070863,0.6412985518027238,170775297.3050571,8298506.321127665,4.830949258953871e-07,536.9532987367213,0.0028854291206763007,7.870789589465506,1025833.3090305948,-112003358.13987108,20379437.8962094,-186946.73738143878,371753.4809120984,-4076256.5188693884,49.857338404670614
i_section,True,103.86837479255838,77.22544865423329,16.36640892151064,27.786905425249618,10.661274183760545,8,4605.001774205008,0.6878355276259457,0.5527232731769554,5839426.331601539,1410663.211570637,6.180513084472875e-08,1172.706004440999,0.0022852598635756303,6.753137467761405,-517735.86403696146,-34239602.32958186,-16022202.779070048,5757.228802326368,-619192.8012699453,2509374.0778349936,126.68656677000627
i_section,True,209.35444682124714,68.9758452642078,28.428522765857007,26.08928978854924,17.33947895935311,8,8166.305468261308,0.6211749695378312,0.6185797849155956,41461838.95571203,1860319.5034706625,-1.0064477622820564e-07,644.3439584840655,0.0025968862086086708,4.722473753679304,696691.9623401468,106415698.31110725,-3931563.780733373,-190917.60839745682,578885.3438524404,2724655.4828794794,90.39368412766768
i_section,True,378.0314990919251,126.36074591146111,25.269834000069242,17.09023594083662,19.904864792896884,8,12333.666914678832,0.5042452642631121,0.5015890814019663,257930479.6628669,8698783.768142395,-1.3362919868955037e-06,902.0815418776916,0.002856574829469538,6.139215879783095,345099.619389432,-89246070.87664773,8570292.580776714,284865.5317631896,-703463.2623104389,-2206101.864654323,45.770154137581144
i_section,True,245.70295240198197,54.01716434233646,20.886789155821933,29.284514180434762,11.56642009193164,8,8346.820819212606,0.6643191168813717,0.761220714758597,50458980.506594755,1011375.7708782624,1.3011606493627104e-07,1759.0590066614986,0.0005598886665760293,3.2415059845254746,2269288.7828482697,-19562443.08705315,-14097589.68048924,228886.73666643305,218524.21103835246,5102222.628363821,214.76030894899355
i_section,True,292.7477666121495,209.40160365076807,15.177961057285687,24.324809306890533,7.946324145969843,8,12795.074345881832,0.4603957288397583,0.4899664218219317,160113111.18705183,23553235.97990767,-5.725106857195926e-07,1172.706004440999,0.0007998409522514705,2.701254987104562,106917.20101402933,-78664673.38969551,-1310650.9715887904,453327.1357467184,-735167.1462951419,-3417903.027161262,182.38404743563257
i_section,True,292.78227376538547,171.53660896504368,28.6775176532088,26.914548863055224,13.910483853804482,8,16346.098347712643,0.5650949475674752,0.44057668213870027,203750506.12315187,24555684.971082613,8.847892415666431e-07,1172.706004440999,0.0011426299317878151,5.402509974209124,-236771.9201899101,-140853407.90271032,-18855795.22632734,252705.63032205496,-618882.9848526649,449378.5725807911,42.17395453761372
i_section,True,137.48691054321085,298.80426415557065,12.382365969670476,26.174016210993702,9.7742409089518,8,10434.720805105051,0.6439911056515705,0.21508658427118493,32420477.362509992,55245582.10491019,3.3045349825084715e-07,1108.207174196744,0.00036952651994017936,5.445730054002797,-154693.6784447669,157028060.32949987,-17055199.81256686,-183196.8636587687,-35131.26625765662,-596723.5942432741,72.33356977173061
