d,b,t,r_out,n_r,n,mxx,myy,vx,vy,mzz,area,ixx,iyy,ixy,g_eff,utilization,section_param_id,section_type
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,-242057.70637395815,-5116428.857105348,19741383.307882585,150013.23127820785,-146390.13712963936,2508850.647239838,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.31962848947376904,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,936750.1112659608,21739827.46780281,19504867.44468674,238856.43561823823,259800.6422054607,4958939.060545672,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.5744661492465404,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,-1032478.3943945641,-5624531.003543809,-14027401.195038032,19222.362217833637,257175.09166165453,14686095.257203147,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.3445715893916394,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,-933088.2075448685,-14430151.027458156,-1729614.4765693918,100426.7178215583,-152791.199651508,-5542229.09538367,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.3630989038472994,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,-813269.3335023117,20537192.783222582,-28622465.330988586,195348.66977964604,41174.68578455807,-20959867.22512217,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.4551518489434469,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,-697515.7865066547,-26905355.88787947,-10003319.178152088,197755.01511846774,67294.22280813102,-11881670.993459787,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.45220553093206595,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,64275.20856317086,-27730564.388325226,440356.7127098441,-112647.91897332034,-118378.06636058376,1200594.3914780505,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.24878667875555016,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,590625.4331253131,-477159.07772181183,9635866.127164163,-135127.16798634917,-180532.07716034085,-5166070.63163539,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.3547319071518092,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,281301.89317184803,26991197.75459813,22421355.113492817,139691.37127753824,-111749.0847418255,8134363.180025507,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.31699703151185293,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,761600.8470172058,-19955375.001078285,12736763.597038083,-2534.627313835779,28992.86383525026,3466219.3194676004,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.26359989365934805,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,-820672.0517271953,-2440941.8827748448,29513099.62806216,101733.23501009471,140075.11906892864,6192517.155620623,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.37814760677346315,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,659627.7311962873,26686658.399528284,-19528439.674055394,-35361.32578012999,-230806.27399810878,-16748412.546530519,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.3529929337636664,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,-928114.3595298913,16796395.99655627,21262043.875671342,141584.12205464707,184542.75408301648,-17784194.882697016,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.4335428944608019,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,55103.16939583956,22026774.43590988,-7697980.170771085,195760.7369609871,190247.73172585957,-8169168.191952052,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.44593031759219925,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,750659.2788287504,-29582839.943664763,19926562.73621854,-172434.71154342467,31027.38579319819,-10777529.174353361,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.43167888840938257,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,757852.0155304652,-18182529.67849395,17146991.67622199,-200507.65155618786,157330.0396611804,-15661609.505606536,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.5374502918835175,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,-1031378.4925218956,7303466.849948976,27584084.941576436,-12873.702970954386,-13986.197014280013,-21605451.748596538,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.3604763367821548,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,944442.9687635312,-17394838.1655682,-2990889.107746847,-164582.47487909358,75816.32385876792,11245531.702999078,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.3743971300287248,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,-133485.77578608796,-15132688.652859027,8754312.33298003,172072.07964711956,-121499.69644946227,22105459.835087076,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.44215261206597084,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,-188995.79094015877,-2163360.316240348,-15860268.401696723,64292.72969169251,160266.58686000342,10073409.328686971,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.2616708424205786,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,227560.70406323276,-12652806.302226659,29821926.164134756,-101781.83874855674,-33160.94346970922,-16828148.2139348,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.26761560622781866,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,-1031130.3570555083,1415943.8495144695,3547866.357488457,128255.81266247825,117746.91741595889,-2969856.75577797,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.3427764378104493,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,-619558.0775159246,-29352348.23927652,20148359.36414711,-3665.4389618393616,179732.09490179765,1524109.764952328,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.31145688021562123,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,143967.267966385,-12064679.372846574,-9841959.076116085,130857.17195803131,-63723.87600762409,11127414.276981637,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.28295657824446224,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,-1052840.7293720199,10461937.029144865,722013.7944029868,-95058.10286783139,-212077.8566257558,-761686.0206922181,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.3860142933194408,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,218690.16104349447,12230415.647300381,-7941921.597909637,15079.306003662175,-73319.96856510363,-13902179.604111724,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.18586796961826388,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,957237.088397607,27985096.56252684,-5797189.790861562,92168.76586896996,196719.43996868056,6688201.134019397,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.34936636137339955,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,219260.69052091124,6514029.861604106,-19066927.415035345,137034.06725684326,-35190.752136183466,2338563.587142337,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.22723122004888627,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,-119045.78573084855,-14864464.670956777,20159822.652756624,145637.5579664784,61859.50092082552,-7574935.923633605,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.27859777340136144,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,-538424.9439554513,23162158.947792772,11771045.700898409,-31579.559080262523,163064.75021034497,22144152.911953345,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.3040214999936605,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,-806177.0836154786,-13936458.329045584,20669374.334420823,101471.69272795517,101273.80457522458,7545207.249227975,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.32165337340645483,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,-344155.24238528963,28852266.509876426,5920115.413765192,-135980.34802353682,221660.58590314665,13055067.737470068,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.41782886988343837,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,742513.9270552155,-13434364.401442545,-12565208.490071505,-75466.77717166307,264105.74114025116,-17978295.774708956,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.4290091589859986,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,-222979.12523642555,-23510591.608816415,-3440454.9158107974,219112.27021225827,-129066.54470075684,13998505.774306968,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.4609966535169013,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,-354414.4599260092,19525116.07316773,21121971.81232135,-51899.036570032215,143966.7810722916,-13858230.803883318,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.26235206759327184,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,-662662.9465181616,-26755306.089755684,-6584220.994788315,240681.35462383582,7248.543742640351,19495709.295476332,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.43199344257531563,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,603756.3028889182,12924685.737600204,-16824587.344863586,16977.121821991634,-61765.054245772684,-19252678.34455576,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.28059749209004636,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,3337.6187002998777,15081172.265516352,19070040.17998845,-92804.93651824101,84646.36339358508,5295589.301920541,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.21497831977262077,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,922987.2411925658,19874665.175061297,-22730685.960829463,4287.244337459153,-118198.26215254015,16622139.008507378,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.332841002305892,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,-1030330.1041318139,16237907.031997528,-3611459.5605269223,-195174.96259367146,-16303.58815056557,15019738.545705825,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.39988071767673283,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,-203180.67149913812,17365447.567100603,-866627.0454173312,151625.1853532134,-256620.17854874456,4843150.302755259,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.42730855033004667,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,-74403.94645065535,-21664524.429862868,-14083599.21534644,112993.00324253994,-21548.602503017202,-21468436.61649407,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.2867764849794273,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,-194694.791475047,22988179.206707362,18801608.892697096,-238117.2536953109,-245991.41937953857,4809241.017039139,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.5267383217481942,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,231909.69509439985,13281138.964307565,12989310.65667706,-173271.1271630809,110691.58836284955,-4665268.841063045,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.339015867005133,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,300580.37560999556,-16417438.825866004,16336713.33371868,-172795.31844333178,-112164.45994893217,-19008825.144853666,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.4208877075474722,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,251539.7348237594,-29587768.19142303,20614599.91006688,-2363.4166610669345,176011.07090584788,-21732507.893216204,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.32505289659785047,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,-8730.055535706226,22750558.772828136,-15810203.799712079,166252.12027189205,152817.85341453098,-11224788.15593198,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.3946330247163996,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,-881919.10076696,1989983.4835356176,-8304557.038867395,-160201.30378887051,-16209.638486841635,-12443729.751413256,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.3468145902428291,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,-191524.27324724896,11624424.324074518,20881711.971746936,-184817.30988947317,-184218.12959925435,-8213366.501611024,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.44637453351279316,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,240022.73910704628,-23790804.43232619,-7300484.071230173,-223932.22893330557,-17460.168812796153,18055433.445078455,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.40785951095347467,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,-214333.84290851303,-22050463.553588454,6229983.61136362,-84838.72599858817,77003.81428817147,1266067.570783034,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.21451775100673826,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,483081.1788672835,-17115086.29925041,19576540.577750444,-114825.76000538381,63600.521595098835,15031795.09659534,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.28248419517554163,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,728797.6008455195,-14909252.28126709,2786007.596817255,85036.28740037518,-227567.39430605664,6874367.710781988,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.3809877411168584,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,608159.4749641637,23639192.742546592,-25917910.816439122,-121335.52678680324,268700.1039147461,-10372855.263842512,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.41861988773148784,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,-223971.77030082105,8984624.065141965,-27623127.936862215,-98883.96686578871,-228561.51803054227,-19103009.77944252,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.4092183518448714,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,599211.4360384308,5454665.107768115,-25701961.027956296,-106547.69242296906,275798.4931803234,-17318153.191143848,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.44575367896643475,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,391911.8098568828,-6118619.241942067,26733436.378823526,-110266.91707560612,175108.1783402664,-17092808.804171808,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.4147704836833633,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,107733.33380883094,-14376330.468262922,-29068885.049554672,203251.66481675341,117539.47931364196,-1632148.4842702895,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.37592661441290337,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,555559.6929481667,-19561278.17837199,16304295.857694246,-37435.755458379776,-167084.0639438556,10182112.499692548,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.26087931241866286,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,679509.8229026133,-440199.1623446457,-27982793.663490895,-26337.007877394528,158644.88635502342,10392097.044647235,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.3148310132438934,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,-422931.9252057596,-22334321.35451995,-19621271.04359351,212837.59735564853,192917.10360817268,12731414.103723407,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.49444713117510625,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,609919.290599124,-29463557.6776704,-17011203.23637826,157711.71562750154,213567.55570181808,6739975.929312881,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.48129356314720384,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,444843.8633613093,19638230.22950845,-22942600.006329402,3299.1346103700926,-177897.19401004264,13929434.287166081,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.22975940040866769,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,-981925.8139214002,17873906.560021695,29080915.659866855,-36197.58536493278,268574.40901999304,18011279.669118546,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.43433754673179503,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,762690.5960335855,-8357946.626155041,-1738536.4344671927,197522.38250000362,-92162.71990126857,10599550.3835368,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.42665336506191026,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,-440138.304228851,4408568.499226365,18921309.548668914,18946.536256260064,226931.2877908114,2841059.064557705,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.2682768414384708,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,-143438.60927467712,-27557648.53873094,-13386585.651741948,181830.8865926551,230593.98536340584,3098120.510236919,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.43481924599507643,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,933416.5048979763,29363191.877697583,-15840920.80391208,-160289.16123620496,272055.4542626183,-20973551.31148752,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.5373892199799545,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,139508.6758928646,23626505.326877933,9270062.072800115,193821.79832116573,-161591.3443730981,3710888.8621583357,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.39399940466750416,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,1039770.056064253,13866053.766520116,29061966.585673086,-260284.16452268994,-19301.26248475819,2357230.319044918,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.5069541346383803,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,-679423.2551117905,9710352.542059366,3902481.5632952303,31086.50823607837,170459.58353853272,5013853.294384375,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.27023419504094803,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,851445.606348657,-26695611.115816057,-12457023.379375182,-143575.23382678872,123872.25446537894,-15455731.507806875,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.42662344844097794,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,-333515.59673506476,24738621.723835204,-13751637.419289583,-164517.8529821236,258222.7173623914,19976668.87992263,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.522674472831361,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,-836870.8608374804,-20111701.309896044,-12178493.065788273,-193463.8131658645,-213325.0604557992,6951003.765986167,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.5265767048440492,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,-525598.8936500709,-9957310.874269035,-26424041.15045511,61885.82131798146,-125754.29477955148,1648573.1087002717,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.24984688552281561,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,840962.9520452409,22937342.844686422,-26563360.432675965,-28104.04340144858,-203042.39969122922,-13133025.630892426,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.3765974904611192,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,552313.3269811322,-16015590.421538163,18404507.87203496,110259.63914672873,-28590.160578498675,-9079251.04304932,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.24591182136039172,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,-274955.0042732317,-17784140.604511593,-16888978.4993634,136744.18762369157,-210939.705877708,16226876.281694703,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.4332612097009169,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,-706223.1658621782,-5370740.039205592,-24081011.51636009,164868.6112617154,-139794.83432656951,-237194.8247100562,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.3822921031738583,0,rectangular_hollow_section
270.6970086674505,191.4908958136483,10.715480983804648,15.562846212878988,4,36757.003898534924,-27345861.43543238,3841596.5023974553,183958.0013940152,241549.1320149519,22116923.463661842,9227.140039384729,18641610524922.78,10870021089871.99,0.15234375,76923.07692307666,0.5505724336654569,0,rectangular_hollow_section
