section_type,valid,d,b,t_f,t_w,r,n_r,A,ksx,ksy,Ixx,Iyy,Ixy,elastic_modulus,poissons_ratio,yield_strength,n,mxx,myy,vx,vy,mzz,utilization
i_section,True,356.02899340037743,141.4571753096501,17.703430019121097,27.23920790077954,9.902849184860852,8,13828.80739843254,0.3802509364983155,0.6405226848728439,220439482.52180183,8914000.627116723,1.953125e-07,120000.0,0.2304,1470.0,12372723.256099474,-112644222.08835734,-50883726.06639799,445743.86953750666,-2707059.062379413,-17970829.01174059,0.9765046952178607
i_section,True,250.63632135855937,153.9227932476275,17.78570458064776,12.787537784968372,7.539189995262141,8,8275.687546998503,0.5784139023753845,0.3589289299353188,85523926.70178947,10850962.807190748,1.761879086071044e-07,13856.832,0.0417168241459199,2422.8754149600013,-4682306.164306565,-241954083.47814083,58476045.01880464,-360813.6833210416,-2922960.8962684367,-6585032.904158764,0.9762994569991117
i_section,True,291.1730026007102,174.5947897644802,19.08262176270879,22.790286234307867,13.24236571347037,8,12584.714345658973,0.5012692028902237,0.4810542271047883,156657116.6281662,17209828.4196299,2.2199676484495157e-07,30792.960000000003,0.1418939596799999,2447.348904000001,-2471283.1859206455,1102937948.3904102,149535310.87974995,-2197017.092976569,4585782.428718188,-8189456.301730304,0.8653551544878737
i_section,True,306.13562946906836,107.75300187259066,28.06072097047357,12.761568662637918,18.704079925882574,8,9547.335235269822,0.5896734437697233,0.4005562996185108,138435140.4504203,5933453.794898606,4.0784238103496394e-08,11972.302848,0.057819518266245,2035.215348566401,4148935.781820048,178602015.85366046,-91836843.20521021,1145394.6102152723,3712200.4102893407,-12071634.15300735,1.0444182279953615
i_section,True,313.16968692599505,81.69401357850671,14.762967867619246,8.234297220491843,17.75475727880292,8,5026.586554681732,0.4836084455542487,0.5019012472969605,74697602.28225036,1376556.8003500802,-5.602230508722032e-08,21789.591183360004,0.0515171907752243,976.9033673118724,2154127.774932507,-98432847.1677684,12981044.06451916,318436.8153724763,292070.08694868535,1375939.4614626563,1.0443477566243882
i_section,True,333.62061292069177,281.8917235209518,20.500665950615986,14.42977124741,18.64097067291766,8,16087.788486504352,0.633977029843532,0.2801056321280803,320039609.8777417,76653256.11955601,1.8267162364384584e-06,34214.4,0.1289945087999999,1568.8134000000005,11268608.075860864,-383364194.5598627,-252186245.9746473,-2261021.399754445,2543404.8899395824,-28836329.89443813,1.1592513028749645
i_section,True,246.24729535229895,227.6659074853445,21.26877341400293,10.384725817500534,17.882551597511817,8,12082.735665970466,0.7039574118616521,0.204766592292448,132933440.36297438,41876412.985714436,5.383519429661524e-07,9976.91904,0.0642439091847167,1453.7252489760008,-12960367.323080929,9936489.046550961,-87132730.0537668,-1477688.8799568762,971813.8518529221,-19540624.793996345,1.1862174095131186
i_section,True,277.6857405849179,135.06147451676298,20.95291246914179,10.660427422878268,16.991331603499795,8,8428.796807546121,0.6101242587585314,0.3435816176858168,108437790.8727648,8651917.173757661,3.249293695058778e-07,21789.591183360004,0.1159136792442548,2198.032576451713,-8317402.800812409,-181691117.71304435,70340656.26012065,-1446840.6923784912,1546583.3446738261,16250223.430544315,0.9342237904336455
i_section,True,331.815285345908,229.6405278812426,28.682619681817023,8.366610158084486,19.87785077571959,8,15819.173711573676,0.7229149746821676,0.1764753121878169,324100951.65449405,57936353.208585456,6.274498169768675e-08,15563.993702400005,0.0572413230835826,1221.1292091398404,-1837796.330685765,202894290.263166,3731321.582492313,1116753.7830057382,1905077.0371010948,-9070719.327127637,1.135764559038171
i_section,True,160.61642092893123,178.77716043413602,29.352393212803623,27.736968623350972,18.228403006447564,8,13615.760536512193,0.7238866993107077,0.291480799182629,49055941.98704058,28233302.391989164,-4.894108572419567e-07,11972.302848,0.0520375664396205,1017.6076742832004,1870663.9435462097,359795531.72477347,-30419355.917064022,456593.0715162358,-415725.32449811633,-844115.3396628347,0.8084763393658709
i_section,True,173.1107365365654,234.1087174435079,12.37181259867297,13.428749486337708,8.938828750517235,8,7855.773566133107,0.6444808256740828,0.2453009071786717,41513400.0258024,26492212.061581083,3.314929295101793e-07,18412.204549939204,0.2347252004696161,1230.898242812959,2788487.026340313,-259416197.94637644,-25351864.878729787,330871.18075944384,1083943.5448468616,-3064953.8375004483,1.1796775609730594
i_section,True,324.2133842510566,195.84767329564116,16.736197302659562,9.37933555812596,13.879075789838115,8,9452.86788986065,0.6081952653222527,0.3094698076688413,177752744.9098655,20985420.833038412,-4.826537053668211e-07,28326.468538368004,0.1738705188663823,1099.0162882258564,7848092.913438714,-87556041.23890592,6023138.415064501,719598.5419000399,1553728.2356193988,-487335.2569953952,1.1889711588274623
i_section,True,190.20852171521392,60.51895795199967,15.663970714619133,11.746831923256444,17.06371651312494,8,4019.878330480907,0.4781954629179817,0.5359979690822883,19878494.9543709,627454.0855251347,-3.5911734030269436e-08,11047.322729963522,0.2581977205165778,1550.9317859443288,-2745641.07084114,-141351013.0727447,-3104594.3735984075,-521543.7111307255,71497.87421718518,579513.7470211155,1.0492870112847128
i_section,True,333.928656627941,237.76092140934696,23.225261067538607,24.407451336192405,9.525789055302225,8,18141.00640833876,0.5424108377572071,0.4023704329591857,316969321.55006397,52392422.611115254,1.1158567545116613e-06,8314.0992,0.0584035538042879,1453.7252489760008,-15163176.153835783,-1253042779.2819905,-104478773.04227458,-1202253.7704240074,329539.0162397712,-29662975.806794934,1.1921999156023788
i_section,True,274.5472971955197,95.2957902747416,8.800379182340967,24.396708299109456,13.116172767338243,8,8098.127594626608,0.3315349527796511,0.7467137937914903,66510311.50129776,1616312.272180569,6.629858590203587e-08,22094.645459927044,0.2581977205165778,1723.257539938143,5523191.503612674,197175643.64112386,23375229.13343584,-881604.451252414,-628353.8560133621,733573.1701281301,1.0319925786021764
i_section,True,145.86565876749978,292.44592822366025,20.188288594948204,21.659665249607613,8.088576720119923,8,14150.705804695326,0.7242690473789684,0.1613579987680642,49296103.617643625,84254742.87121797,-4.4817844069776246e-08,21789.591183360004,0.0772757861628365,1465.355050967809,4588266.976326958,-507280326.7427361,-4519130.946503482,799082.2504139243,-1092180.5315214477,3612993.6618761946,0.826496442520425
i_section,True,138.58960131550043,100.7579693382698,23.78805596236935,29.565395977265737,17.665254103028126,8,7760.604986433528,0.6927362510050358,0.4861382574193336,18356346.143805884,4352357.126855293,7.980385340059874e-08,9942.59045696717,0.1549186323099466,1085.65225016103,-3932966.8407568885,-58401134.46233538,23217921.511577845,-642130.1879627671,884432.574221166,-2333208.3857707623,0.9174199115767048
i_section,True,320.5604527804952,152.729467917852,14.656258265383851,11.98780936053456,17.896370226579506,8,8251.663782831809,0.5123210145203944,0.4478496598674651,135174951.49654788,8776352.298324406,1.2755860683412386e-07,7655.79465186472,0.1084430426169626,1693.6175102512068,-6109504.275848389,180523500.15286204,74812005.9028519,-1397013.6651900185,428386.6464552213,-7956221.625744306,0.9551614716958287
i_section,True,280.6105724124999,75.77771321618583,15.779439291131954,25.485630830292184,17.65882063714096,8,9014.580828863429,0.475296270161185,0.7211826792610244,78798995.0580109,1568648.9999175842,2.0442084428545493e-08,8957.279742681723,0.0585592430131598,609.7023036904344,867140.5178563152,-99466340.00307389,14458408.338093057,350358.52810991334,-453532.9598039033,3783648.828165824,1.0211558969504249
i_section,True,137.6869836121515,287.76992347342946,13.625493734488956,24.416136035606904,17.23038090107123,8,10801.09200660174,0.6762363091779295,0.2149625961703179,33730493.33383954,54322641.14098308,2.8210076511392777e-07,9952.533047424136,0.0975987383552664,1016.170506150724,-1867642.9942775809,-376370576.23550135,1269885.653182604,161247.4183409719,-433148.37185416825,-10128722.848360475,1.0151227129341158
i_section,True,333.26787638619135,250.1240278589752,22.534079559938434,22.612240896010647,9.27732122881734,8,17865.61648555294,0.5552714723355567,0.3773454042720983,319227881.8666671,59061513.97342162,2.0685158801435193e-07,14163.234269184002,0.2608057782995735,1538.622803516199,1753494.736030891,93870312.66226853,-38758531.152497485,2578773.560640186,260127.3089986795,26092895.20079262,0.8429010466376481
i_section,True,109.6951491424914,161.1411044842802,11.665402741547016,14.98226993700602,13.176292648012309,8,5207.0837903312595,0.6760717170137981,0.2615081525984719,10128083.690373266,8177289.794433954,-3.766257051744492e-08,10533.760977393706,0.0623480260361112,354.91990502427575,-127490.57705975599,21402321.89882659,5145487.92152902,-75131.64473761168,-159865.09702917718,-844544.9853481026,0.8780257287150552
i_section,True,225.4132062019302,169.77679411428116,29.415593254126794,21.907570374279175,8.10005529791309,8,13695.62397270954,0.6441497085297322,0.3236106384983671,105468592.40762326,24147325.123989616,-2.0090480576374506e-07,10936.849502663888,0.1084430426169626,1302.782700193236,-3956181.773882676,-740915866.6151255,-31020580.913939547,476513.349090318,-2509873.6267116047,-5527903.685010107,1.1484134075974197
i_section,True,349.7397559887423,126.0209829337965,28.210080518261027,19.684059589677815,6.732195927240129,8,12923.94163293949,0.5001851511812924,0.4956026418195521,226475483.65547016,9601507.784586992,-5.840595551012997e-07,12540.191639754412,0.0532889111419754,256.07496754998243,901867.2914460606,-93454106.33905457,19929021.18536763,-157037.3754595078,-321380.7335422136,-3231497.7133489577,1.0652118578167902
i_section,True,342.9050341909234,160.18633248293077,18.6731120973128,12.540077454972655,14.918262933297768,8,10010.981398476606,0.5403717387211263,0.4113101193043551,191607950.22324023,12862346.102981098,7.13850567346033e-07,15048.229967705294,0.0415653506907408,394.355450026973,38926.030299341845,-232976777.66148803,-7761615.501148859,120757.76844341005,-205314.3393931986,4798951.63098489,0.9399256538660805
i_section,True,376.05932415711374,146.76301914179237,21.538674908126097,18.401877500471446,19.393196460799576,8,12782.39021388059,0.4812026504703718,0.5143573584322269,264256349.0165089,11587227.386102851,3.270733508567279e-07,8957.279742681723,0.0761270159171078,365.8213822142606,888316.590030723,-80675849.38834849,47029714.21524086,608373.0582444321,-748595.4663494007,-2254142.1181477504,1.161063075018784
i_section,True,322.26836141403794,125.5837979069978,21.64520380631346,13.026888708379737,14.692207145986664,8,9261.762235142509,0.5373526275291031,0.435139078814959,150155751.92101705,7216641.500552185,9.657069363447417e-08,6320.256586436223,0.0872872364505557,390.41189552670335,664311.5294387086,-113686438.41028412,-19238510.55947253,-224829.9402473685,-305221.5760801874,-575334.7141524649,0.9249830475539581
i_section,True,377.55617596179906,80.83919211698746,23.10400953914542,21.185733088322618,10.026853510289058,8,10844.219022820218,0.3797527433085151,0.6785983900257592,184093943.3727211,2311880.6818109336,-3.540925433264053e-07,3792.1539518617337,0.1178377692082503,234.247137316022,92971.65855880248,-942373.7364105894,10670750.597920291,-272.93229731005187,34439.22390126021,268193.884201277,0.8371586410089878
i_section,True,269.3927438853357,225.3366821048195,11.055748258050697,9.961350508802155,15.362173092044028,8,7654.574056351233,0.5848140622589519,0.3270155357101864,98749375.4674436,21120224.821931586,-3.832170382320404e-07,6370.818639127712,0.0777729276774452,491.9189883636462,-2406577.5907166237,89805201.576009,-4234278.845634186,-142428.639653993,217732.2392388968,1911009.2612496426,1.0644104807766461
i_section,True,218.59954625700095,257.07162302011346,9.753343219738046,17.435320696822203,11.109972750263438,8,8595.06410001607,0.5287312180507671,0.3629384194735969,67214504.77113421,27718499.17769218,5.661160792064233e-07,8409.48060364858,0.080883844784543,172.17164592727616,-522455.3445633209,59699886.97335049,1467638.1473629195,-50709.742674877685,-170450.76376352194,177706.53502504344,1.0445193517992615
i_section,True,193.54982260226768,189.63873925205857,13.189856292564444,16.421107003840227,9.9973842738244,8,7836.158116403831,0.5763090408667343,0.3514358993862771,47733764.02254836,15064098.536819672,1.935439587030507e-07,7568.532543283723,0.0970606137414516,172.17164592727616,361521.19990682736,-20277842.051779997,3460467.9328098297,-69685.37481602933,-46748.594686708726,1255926.5313948332,0.9441563281328867
i_section,True,269.5826535926244,283.84465115540473,29.731120597563375,25.04738032145449,9.339129130152376,8,22218.168539355363,0.6598915909041421,0.2617314288685156,264167853.5680734,113610817.129347,-3.893730367341998e-07,12540.191639754412,0.0692755844845681,281.6824643049807,-593728.9756705307,-362355193.0339292,24695095.440123945,-376862.5355269139,161103.63997150568,-7216639.136717345,0.9600894379195296
i_section,True,140.26104413498547,82.31161098263243,22.93161305882141,18.89922704486971,14.924962252152708,8,5756.194268924785,0.6661322722318203,0.4392724022341199,14862093.931501294,2218676.081924829,6.384262526663132e-08,2270.559762985117,0.1249170098852482,108.46813693418396,66635.85951256317,15600830.791170454,-435659.4119834604,4793.670395558295,-9376.61364845671,371801.82283064275,0.8599663840732684
i_section,True,193.32466943069613,277.9541009737991,12.570981090645844,18.44859037641636,15.780911628152303,8,10311.370279650298,0.6170986526822476,0.2796705458775842,65915712.20361077,45118437.37768652,-6.793392950477079e-07,7007.900503040484,0.1011048059806787,344.3432918545523,1188528.17043558,-71895382.50792277,11310042.618681379,334500.1036533755,215434.90406152682,-2121514.6036065132,1.0563381847618718
i_section,True,275.98736179165235,186.6492306128167,26.958382446388377,13.3043782080472,8.525257860443986,8,13082.33441277715,0.6594096231842478,0.2627711317265587,169540265.7114785,29264532.137039214,5.79424161806845e-07,3792.1539518617337,0.1309308546758336,468.494274632044,-2081749.7655978235,-216200965.29802746,41477085.70362844,394061.9210188597,-285186.55890195083,-3927102.019018081,0.9976649130317231
i_section,True,265.21169789063174,127.17571543602564,26.451761751681495,26.603708966890224,17.216684627069466,8,12638.468054751938,0.5473333869372774,0.5168025475402052,120237314.93635105,9481892.223351965,2.688110537542371e-07,4541.119525970234,0.1067666751155968,154.95448133454855,737405.7689878993,-31885577.284463655,4545113.831154098,28155.098790478824,-107942.46479578211,-1057620.9991157572,0.8002136107398368
i_section,True,379.8823950515583,101.56241463867798,16.19950372170586,15.063411182146895,13.109731916993663,8,8676.85679271142,0.3739636382295602,0.6209653862830999,165979575.84610552,2945221.4853685135,3.192131263331565e-07,1816.4478103880936,0.1623921128508227,108.46813693418396,384723.1265253007,17343327.27337485,2716984.971150487,14286.781745556096,44293.514658201355,-356239.7234538473,1.023786648171516
i_section,True,190.69537867642453,298.370691929954,19.979189597381488,24.039108172781532,13.263755633442088,8,15701.636308935467,0.6746020783514154,0.2289132621238728,94940210.88067272,88660165.23393852,-5.058464904662933e-07,5309.015532606427,0.1296215461290753,351.370705974033,1841980.9908764088,37953354.131592974,-18862417.036045082,63937.14944669073,554837.0483556321,1936212.0620691304,1.0062552039038972
i_section,True,389.8375426097107,169.5770235792148,11.530756799588998,29.78515682323212,6.793439048366723,8,14876.01432327535,0.2967398348248607,0.7017932281922845,263782242.54586467,10190213.87879696,2.258012851535591e-06,2270.559762985117,0.1387966776502758,108.46813693418396,-563132.0242420541,-50500875.30781789,-3026510.993616696,111378.79390079994,115872.64826343372,318168.5075840494,1.1037892689012325
i_section,True,160.4344436522175,286.0957471964688,24.36409905004555,9.918267198794371,10.449547794305772,8,15145.46648280667,0.7809785028286023,0.0949851903716778,66647921.11471046,95104341.99495454,3.4462955609517565e-07,2125.24393815407,0.0584611606262961,126.90772021299526,539581.2781482702,-64172766.99731146,-4821672.541459908,-4755.8939241087155,-6992.611742468464,2303896.5126166614,0.9740852750869482
i_section,True,372.32819120556223,155.1603489620471,9.274658763482506,8.791472137418733,6.278854241803893,8,6023.234386409342,0.418390046703088,0.5132565436264838,128373782.33989184,5795428.892441594,2.83226130913195e-07,2370.4970886170495,0.0257813718361966,256.98813343131536,-904495.8501489712,65226223.525461674,-1450610.113774748,28963.393525239073,-25471.42481184765,-46131.30157401792,1.027971301327723
i_section,True,161.49906322782175,276.41297129763393,21.09741222509794,27.193483335136385,19.200413237590265,8,15233.647028326774,0.7057084066215531,0.2245839972507513,62760093.07600456,74569407.0135067,1.0827111887323436e-06,1634.8030293492843,0.0811960564254113,65.08088216051038,258518.90769121767,-22559972.244180016,1335817.4665065636,-52089.25367077932,-45141.23531254097,583559.7069927915,0.8526212132389975
i_section,True,376.7030509805237,171.3271652287968,21.974502250151623,27.2103955899132,16.33149567414994,8,16819.994635722353,0.4486426323511345,0.5627729842841221,326962928.7586526,19049986.49665104,-1.232050663040253e-06,1634.8030293492843,0.0974352677104936,84.6051468086635,647107.7948106448,36431641.5808739,-8732138.672399823,31216.926361744223,-17030.03403454396,418497.6978576029,1.1669079675970773
i_section,True,201.2640813330555,63.945559024070135,25.741841517143207,22.676390278742808,13.10309839064818,8,6840.528042592392,0.589236035298787,0.6143815621628217,32674172.541377667,1299480.1981830068,5.06612397466784e-08,1280.068427853207,0.0324845285136077,701.5776042674909,480422.1033626931,-110266171.10049358,-13557670.497839669,17441.026405394572,378376.343700597,2362784.0111967013,1.0596632021815875
i_section,True,114.70999442916003,119.71150796930073,10.181997756320554,8.85281774677353,7.41105772918845,8,3321.623990185196,0.6518919918835955,0.2723943539423917,7400165.583363278,2918687.3283841694,1.8011429774190767e-08,1164.862269346418,0.012993811405443,420.9465625604945,264208.218825051,-30046782.53105379,-2498068.438740064,-5275.794601317443,-90390.79982373552,-285400.5839620092,0.8640296155397643
i_section,True,190.4156757793108,290.8617866770086,8.974655091352513,19.709231806876645,17.32967585038037,8,8885.641125673552,0.5543629323629251,0.3235525865667017,53230836.10714845,36970279.72139906,-4.2913050138362874e-07,2133.4473797553446,0.0232032346525769,467.71840284499393,228238.520824047,30914615.40037004,1750596.5859428234,-527232.2883955237,-275928.32133326714,4731994.2413385315,1.1698352358312047
i_section,True,319.665931806756,230.51059252502924,29.846350931866223,11.012379474190654,17.08631035454183,8,16881.007047632578,0.7049317514966115,0.2038697193882221,310195602.77641445,60981953.651154466,-2.209163821122921e-07,1657.6902717601745,0.0409228124384073,285.5423704792393,1033496.9074321404,-162803005.42830026,6947139.949527953,-410494.9668143731,-476272.6574189603,2838190.399287767,1.123503772766546
i_section,True,238.36422158351823,154.4434352984207,8.048717243596515,23.87444954722535,11.150692135250043,8,7902.64290841895,0.3548483466594312,0.6363044419292938,56126908.48467992,5217398.025189481,-9.169455157769845e-08,1664.0889562091688,0.0162422642568038,841.893125120989,3426265.8042128636,92536388.08857773,-19415377.85708516,448380.8999689986,-608702.3363833837,-7469417.938914178,1.0900972187116793
i_section,True,242.06052137296484,181.85277724685977,14.166558063218028,27.242269662159995,7.851185247460064,8,11029.409780241816,0.4572121529877112,0.5178666210380304,89751189.18370889,14572655.847059287,1.8409698509357674e-07,2154.997353288227,0.0368305311945665,256.98813343131536,-1349786.4557805015,89631950.87714198,7054945.924232044,-60347.767107122025,-215921.5389125898,-2269180.30312661,1.117939681648391
i_section,True,263.41872095391955,222.5277526062424,23.422467664340417,10.355776482966832,16.49622544709129,8,12907.839169199113,0.703466541708991,0.2047361846481302,161981315.88434651,43058092.893119216,-5.149566016603545e-07,2370.4970886170495,0.0257813718361966,359.7833868038415,1736361.3163179103,-43462937.5952653,-8585775.880112927,-110612.60616376867,412294.2240354059,468946.45447292534,0.9425995772554715
i_section,True,159.89614076877092,254.64144802896072,29.792319201490457,29.63824275698176,17.541323964999822,8,18417.997854031382,0.7457890923363709,0.2091042327321446,68405704.59822826,82303220.69235289,1.196630403108249e-07,1275.146362892442,0.0818456248768146,190.36158031949287,-1038132.6591634522,43217787.0955064,-18970903.77868976,-464474.6432762119,-53012.16226979477,-4598518.545108991,0.899267628785817
i_section,True,182.8382151483338,130.7171617969363,22.280585034101406,13.469655163351986,11.136678680430649,8,7797.180109695873,0.6648973976200766,0.2966192184015295,41235702.49543167,8332272.078064139,-1.4232903346608524e-07,308.22255646906217,0.0104351740139744,52.372487527526474,21663.971103375607,19562255.117220353,2003764.8202123719,42275.988293263115,-297.1189598917205,-104676.59331648693,1.181275657174517
i_section,True,137.22784328471013,178.69377661999062,27.232021330577336,26.143974337058076,19.155574303474296,8,12220.790996537851,0.7501953450345581,0.2606878023502304,31724235.680786997,26123790.580852788,0.0,733.8632296882433,0.0130439675174681,54.55467450784008,-186504.0358099539,-13498605.120607194,-729371.244412889,-35914.49324765764,-54056.48872185003,112616.23357792074,0.8717398392113502
i_section,True,107.18957344592042,279.43972223598485,19.47995474752922,13.193463438593028,19.879635571526727,8,12136.76796178827,0.7940670688958118,0.1001477950349181,21943075.101620395,70905154.17306145,2.120826363021597e-07,611.5526914068695,0.0118581522886073,90.9244575130668,383864.5050390494,-11242505.703781024,1281745.1838949875,-48455.99070885137,55476.60549171005,-469972.6029283463,1.1601838702613363
i_section,True,234.27995354667428,230.88521375051377,24.96146220773003,13.745906632289746,14.883329509443996,8,14256.594109102729,0.703782983919941,0.2109504227311375,135578436.1696696,51266540.67914037,0.0,436.8233510049068,0.0131757247651192,151.540762521778,142992.51940869394,-117947215.07320128,-15271850.227428313,-158777.95860227576,65130.037543737766,2205019.7923900015,0.9657636058066077
i_section,True,381.38631415539504,162.72591382703143,25.213302047189636,14.131530171521518,16.445092414035436,8,13121.943443204878,0.5624714562913902,0.3951330778622237,309629323.0814625,18215294.92330779,-1.7028988150143998e-06,582.431134673209,0.0077962868432658,420.9465625604945,-3535911.459333541,7400385.870402948,-5747895.181712175,-78825.35012342737,-157079.09621059074,6414030.075329312,0.8628134348207278
i_section,True,233.27512474910424,280.1642168989697,10.082242200262158,16.010967513689824,19.459179308910443,8,9396.477343408367,0.5617690930806754,0.3403728369760549,86816296.83164673,37081938.43783687,-6.029546568239955e-07,240.41359404586848,0.0114786914153719,37.70819101981906,-116568.91784060033,-7315916.597842939,1396258.4628802026,-18271.878397383167,-45299.05667646351,64498.662581726036,0.8427238009554597
i_section,True,252.31982664770615,121.20078906675742,22.228864391122105,14.772400460732996,19.5153688011523,8,8795.874254359229,0.5905742790974153,0.4104226923127774,85934552.99457079,6703806.269409397,1.0818564416698485e-07,158.6729720702732,0.0123969867286016,26.39573371387334,-109720.22511519116,660645.0474529938,-71435.95049643409,1155.8885391126903,-36239.13517913716,54475.82504499875,0.93047087722262
i_section,True,336.06786025998053,155.34622273565316,27.843930685461903,9.177149810606512,6.137558987574941,8,11257.314752699387,0.6516800952703374,0.2631736463932785,223520610.33990675,17416581.067960143,1.0313698077252557e-06,144.24815642752108,0.0103308222738347,18.85409550990953,97891.08187513104,578614.4545069641,1398994.6670183567,7945.8180118362125,28941.792507914597,-48902.22659007706,1.1907504653488576
i_section,True,355.3519498120651,92.50502774096655,26.17653704044089,13.495773461799688,12.24260386679952,8,9064.727823944144,0.498377031273419,0.5045462999368431,165685569.6476229,3528343.305338899,2.704641104174621e-07,190.40756648432784,0.0109093483211694,48.040235359249486,-294118.5737516171,751230.9786296501,1192343.5649216918,-43108.50141653478,48318.35870155839,236940.94868141034,1.1938913502899577
i_section,True,273.06557461328555,186.46570466694288,25.07560627827647,13.883110071763134,7.600940097405039,8,12497.33912901963,0.643066563637413,0.2814395762722007,157697301.77189735,27149155.989071347,-5.775670923261431e-07,184.93353388143728,0.0104351740139744,47.135238774773825,152129.6257134074,-18220622.46785654,1576438.0341592464,9820.863889262218,-69516.17126732491,-221745.07099176847,1.0832320798968103
i_section,True,365.05734590842707,161.43236479835474,25.880155169709877,29.480598847407837,7.811324645855814,8,17645.955505520902,0.4599393448490844,0.5557967097870078,317624363.06838787,18830060.35336115,-4.505023320143915e-07,440.317937812946,0.0130439675174681,65.46560940940809,421333.6776260047,5876285.264286358,-1113456.2125127155,-98242.9306854578,-94939.78812241151,-534360.0727022543,1.0342052211151687
i_section,True,302.07021094027493,84.95455660453884,25.218303221543273,8.446463559897296,15.734645042117128,8,6629.268511835771,0.5934479672432111,0.3806274919456308,96821491.17062852,2605067.8360410356,-2.8457924075911412e-08,201.07039020745023,0.0086402038703662,69.7313624286578,244284.18341833746,2135884.251610704,1717254.8908212439,50257.956436909386,11977.010382576422,126931.11899576617,0.977794513171245
i_section,True,158.9451437073673,143.27985181621852,13.84670707118572,20.39500350942218,6.354274607538194,8,6680.5093993742485,0.5553066687061649,0.4121411933376357,24938123.505079854,6885822.985043168,-4.695557472525383e-08,182.7912638249547,0.0072001698919718,49.80811602046987,111661.85667626775,-5801180.049999153,465376.5243557851,-4029.7496061582697,45485.49663647043,215339.59740716865,1.1653405887653394
